Category,Year,Statement,TaxonomyA_Categories,TaxonomyA_Explanations,TaxonomyB_Categories,TaxonomyB_Explanations
China_Vanke,2023,"Vanke, in 2023, formulated or updated documents, such as the Off-site Work Support Plan for Vanke Group’s Employees and the Work Manual of Vanke Group for Human Resources Operations, and further specified the scope of support for off-site personnel.",5,This statement shows a detailed plan or roadmap for formulating or updating documents to specify the scope of support for off-site personnel in 2023.,,
China_Vanke,2023,"Vanke incorporates the philosophy of sustainable development into supply chain management, and encourages all suppliers to abide by the following ESG practice guidelines.",2,This statement shows a generic/high-level commitment to incorporate the philosophy of sustainable development into supply chain management.,,
China_Vanke,2023,"We have developed our internal policies for supply chain management, including the Supplier Management Measures, the Sky-Net Action Management Measures, and the Sunshine Cooperation Agreement.",5,This statement shows a detailed plan or roadmap for developing internal policies for supply chain management.,2,"This statement mentions past commitments to develop internal policies for supply chain management, but the status of these commitments is unknown."
China_Vanke,2023,"Advocate the philosophy of environmental protection and low carbon, and strive to reduce the impact on the environment.",2,"This statement is a high-level commitment to environmental protection and low carbon, but it lacks specific targets or plans.",,
China_Vanke,2023,"During the Reporting Period, we successfully met all green supply chain targets, working closely with our partners to stride onwards on the journey of sustainability.",,,3,"This statement acknowledges progress towards past commitments, specifically meeting all green supply chain targets."
China_Vanke,2023,"During the Reporting Period, Vanke mandated that all suppliers provide materials sourced 100% from Green Supply Chain Action whitelisted suppliers, that 100% of the purchased aluminium alloy profiles use a chrome-free passivation process, and that 100% of the purchased wood is sourced. All these goals were 100% achieved during the Reporting Period.",,,3,"This statement acknowledges progress towards past commitments, specifically achieving 100% sourcing from Green Supply Chain Action whitelisted suppliers, 100% use of chrome-free passivation process in aluminium alloy profiles, and 100% sourcing of purchased wood."
China_Vanke,2023,"In 2023, we integrated biodiversity considerations into our procurement procedures and avoided biodiversity damage and natural environment degradation.",5,This statement outlines a detailed plan or roadmap for integrating biodiversity considerations into procurement procedures.,,
China_Vanke,2023,"During the Reporting Period, Vanke ensured that all suppliers underwent thorough due diligence, achieving a 100% coverage rate, and we commit to continuing to meet this target in the future.",3,"This statement includes a specific numeric target for future commitments, specifically maintaining a 100% coverage rate for supplier due diligence.",3,"This statement acknowledges progress towards past commitments, specifically achieving a 100% coverage rate for supplier due diligence."
China_Vanke,2023,"In the future, we intend to conduct quarterly reviews of suppliers identified with environmental compliance risks.",5,This statement outlines a detailed plan or roadmap for conducting quarterly reviews of suppliers with environmental compliance risks.,,
China_Vanke,2023,"In 2023, there were already 87 “green list” enterprises, representing a year-on-year increase of 65.",2,This statement refers to a high-level commitment to increase the number of 'green list' enterprises.,,
China_Vanke,2023,"By the end of the reporting period, 37 suppliers had completed their rectifications, and 133 are scheduled to complete rectifications within 2024.",3,This statement refers to a specific numeric target for supplier rectifications within 2024.,3,This statement acknowledges progress made by suppliers who have completed their rectifications.
China_Vanke,2023,"Commissioned by Vanke, AUPUP will carry out regular quarterly environmental compliance reviews for suppliers in the future.",5,This statement refers to a detailed plan for future environmental compliance reviews.,,
China_Vanke,2023,"In 2023, to strictly regulate project procurement activities and uphold compliance and approval of procurement plans and disciplinary bottom lines, we formulated the Vanke Group Supervision and Management Rules on Development and Operation Business Project Procurement.",5,This statement refers to a detailed plan for future procurement activities.,2,"This statement mentions a past commitment to formulate procurement rules, but the status of this commitment is unknown."
China_Vanke,2023,"In 2023, we held quality-related training sessions, across more than 1,000 enterprises.",,,3,This statement acknowledges progress made in holding quality-related training sessions.
China_Vanke,2023,"Through AUPUP, Vanke creates a new ecosystem of the upstream industry chain to promote the transformation of the industrial supply chain, advance product standardisation, realise the industry’s ecological upgrade, and expand the industry’s influence.",2,This statement refers to a high-level commitment to transform the industrial supply chain and promote ecological upgrades.,,
China_Vanke,2023,"Building on its impressive resources and service expertise in the domestic building materials supply chain, AUPUP has swiftly embarked on an international expansion since 2021.",,,3,This statement acknowledges progress made in AUPUP's international expansion.
China_Vanke,2023,"In the future, AUPUP will remain committed to capitalising on its collaborative edge to deliver superior-quality, cost-effective building materials to international customers.",2,"This statement refers to a future commitment by AUPUP to continue delivering high-quality, cost-effective building materials to international customers. However, it does not provide a specific numeric target or detailed plan, hence it falls under the 'Generic/High-Level Commitment' category.",,
China_Vanke,2023,"Vanke’s sustainable waste management project in Jiulong Town, Mianzhu City, Sichuan Province, has progressed through three phases, yielding significant results.",,,3,"This statement refers to a past commitment by Vanke to implement a sustainable waste management project, and acknowledges progress made through three phases. Therefore, it falls under the 'Acknowledged Progress / Achieved' category."
China_Vanke,2023,"In 2023, with the support of Jiulong Town government, the project expanded its demonstration area by adding five new village communities.",,,3,"This statement refers to a past commitment by Vanke to expand the demonstration area of its sustainable waste management project, and acknowledges that this expansion was achieved in 2023. Therefore, it falls under the 'Acknowledged Progress / Achieved' category."
China_Vanke,2023,"Vanke is committed to driving development through diversified strategies and continuous innovation, with the aim of meeting the growing aspirations for a better life and striving to become a “lifestyle creator”.",2,"This statement refers to a future commitment by Vanke to drive development through diversified strategies and continuous innovation. However, it does not provide a specific numeric target or detailed plan, hence it falls under the 'Generic/High-Level Commitment' category.",,
China_Vanke,2023,"Since 2021, Vanke has been backing rural revitalisation efforts in minority regions within the province.",,,3,"This statement refers to a past commitment by Vanke to support rural revitalisation efforts, and acknowledges that this commitment has been ongoing since 2021. Therefore, it falls under the 'Acknowledged Progress / Achieved' category."
China_Vanke,2023,"In 2008, Vanke initiated the construction of Zundao School in Mianzhu, Sichuan, marking the beginning of years of educational support that have endured to this day.",,,3,"This statement refers to a past commitment by Vanke to support education through the construction of Zundao School, and acknowledges that this commitment has been ongoing since 2008. Therefore, it falls under the 'Acknowledged Progress / Achieved' category."
China_Vanke,2023,"In 2023, in preparation for the 10th anniversary celebration of the Opal project, we prioritised various renovations and refurbishments, including the installation of air conditioning in elevators, renovation of elevator hall ceilings, refurbishment of the rain shelter at the west gate car park, and the transformation of the road surface running track.",2,This statement refers to a high-level commitment to prioritise renovations and refurbishments in the future.,,
China_Vanke,2023,"In 2023, Zundao achieved the remarkable feat of ranking first in the Mianzhu area (including urban primary schools) in the junior high school entrance examination, a commendable achievement for a rural school.",,,3,"This statement acknowledges progress made in the past, as Zundao achieved a high ranking in 2023."
China_Vanke,2023,"In January 2024, Zundao School was designated by the Ministry of Education as a “National Experimental School for Compulsory Education Teaching Reform”.",,,3,"This statement acknowledges progress made in the past, as Zundao School was designated a National Experimental School in January 2024."
China_Vanke,2023,"In 2013, Vanke initiated and hosted the Urban Run for Fun, which, after years of development, has seen over 470 events held in 371 cities worldwide, drawing nearly 5.71 million participants.",,,3,"This statement acknowledges progress made in the past, as Vanke initiated and hosted the Urban Run for Fun in 2013 and has since held numerous events."
China_Vanke,2023,"In 2022, the Intergovernmental Panel on Climate Change (“IPCC”) of the United Nations released its sixth assessment report covering the assessment of the impacts of climate change.",,,2,"This statement mentions a past commitment (the release of the IPCC's sixth assessment report), but the status of any related commitments is unknown."
China_Vanke,2023,"Under the background of the national “carbon peaking and carbon neutrality” goals, we have studied and evaluated policies, formulated measures based on policies, and improved the climate risk management process to achieve effective management of climate risks.","4, 5","The company is making a commitment to align with national carbon neutrality goals. | The company has formulated measures and improved their climate risk management process, which indicates a detailed plan or roadmap.",,
China_Vanke,2023,"Guided by the science-based carbon-neutrality targets, we carry out various initiatives in clean energy, green buildings, carbon asset management, low-carbon transportation, resource recycling, and sustainable lifestyles.","6, 5","The company is committing to science-based carbon neutrality targets. | The company is carrying out various initiatives, which indicates a detailed plan or roadmap.",,
China_Vanke,2023,"In 2023, we further optimised and adjusted our climate change management in 2022 based on the types of climate risks provided in ISSB’s International Financial Reporting Standards No. 2: Climate-related Disclosures (IFRS S2) and HKEX’s Guidance on Climate Disclosures.",,,"3, 5","The company acknowledges progress in optimizing and adjusting their climate change management. | The company has updated their climate change management, indicating updated or extended commitments."
China_Vanke,2023,"In 2023, based on the climate-related risks and opportunities identified in 2022 under the scenarios mentioned above, which may affect our business and the climate risk matrix, we conducted a resilience analysis for the seven high-risk items.",,,"3, 5","The company acknowledges progress in conducting a resilience analysis based on previously identified risks and opportunities. | The company has updated their resilience analysis, indicating updated or extended commitments."
China_Vanke,2023,We will deploy more charging stations and promote PEDF technology in more projects.,3,This statement refers to a specific future commitment to deploy more charging stations and promote PEDF technology.,,
China_Vanke,2023,"We will continue to promote our green buildings, healthy neighbourhoods, and enjoyable apartments during marketing.",2,"This statement refers to a generic future commitment to promote green buildings, healthy neighbourhoods, and enjoyable apartments.",,
China_Vanke,2023,"Through excellent green building practices, we will continuously enhance consumers’ and the public’s awareness of Vanke’s green building philosophy while increasing the influence of green consumption in the industry to promote green and healthy development of the industry.",5,This statement refers to a detailed future plan to enhance consumers’ and the public’s awareness of Vanke’s green building philosophy.,,
China_Vanke,2023,"We will advance the development of green buildings, green building materials, the building industry and ultra-low energy buildings, helping Vanke to effectively respond to mandatory provisions, dilute transition costs, reduce short-term transition costs during the implementation of mandatory provisions, and ensure stable cash flow.",5,"This statement refers to a detailed future plan to advance the development of green buildings, green building materials, the building industry and ultra-low energy buildings.",,
China_Vanke,2023,Vanke is committed to developing high-quality green buildings and reducing carbon emissions across its business chain.,2,This statement refers to a generic future commitment to develop high-quality green buildings and reduce carbon emissions.,,
China_Vanke,2023,"We have received accreditation for numerous ultra-low energy and near-zero-energy or low-carbon demonstration areas, including the Shanghai NEXUS zero-carbon complex and ultra-low energy consumption building project, Jiaxing Kindergarten, Dameisha Carbon Neutral Experimental Zone, Shanghai Zhongxing Road No. 1 West Plot, and Shanghai Yabinli Phase 4 Project.",,,3,This statement refers to past commitments where progress has been acknowledged or achieved.
China_Vanke,2023,"We have continued to explore the application of renewable energy. In October 2023, SCPG and its partners showcased the phased results of applying photovoltaic, energy storage, and microgrid technologies.",,,3,This statement refers to past commitments where progress has been acknowledged or achieved.
China_Vanke,2023,Vanke continues to conduct benchmarking of the ESG rating results to improve our management of ESG risks.,2,This statement refers to a generic future commitment to continue conducting benchmarking of the ESG rating results.,,
China_Vanke,2023,"During the low-carbon transformation period, the supply and price of traditional building materials may fluctuate due to various factors, including national policies, raw material stocks, energy prices, technological developments, and substitutes.",2,"This statement refers to a generic/high-level commitment to a low-carbon transformation, but does not provide specific numeric targets or a detailed plan.",,
China_Vanke,2023,"Vanke's Short-, Medium and Long-Term Management Goals for Carbon Emissions
Goal of carbon peaking and carbon neutrality: Bring carbon peaking for total Scopes 1 and 2 carbon dioxide emissions by 2030 or earlier and achieve carbon neutrality for total Scopes 1 and 2 carbon dioxide emissions by 2060 or earlier.","3, 4",This statement provides a specific numeric target for carbon emissions peaking by 2030 and achieving carbon neutrality by 2060. | The goal of achieving carbon neutrality is a net-zero target.,,
China_Vanke,2023,"We have carried out initial identification of Scope 3 carbon emissions in accordance with the Greenhouse Gas Protocol: Corporate Value Chain (Scope 3) Accounting and Reporting Standard, and have been continuously tracking relevant data.",,,3,This statement acknowledges progress in identifying and tracking Scope 3 carbon emissions.
China_Vanke,2023,"In 2023, we further included the carbon emissions from the means of transportation used by employees in business travels in Scope 3.",,,5,This statement refers to an updated/extended commitment to include additional sources of carbon emissions in their tracking.
China_Vanke,2023,"We have established a three-tier ESG governance structure, the Board of Directors - ESG Working Committee - ESG Executive Team, and included climate change and biodiversity conservation in their responsibilities.",2,This statement shows a high-level commitment to addressing climate change and biodiversity conservation.,,
China_Vanke,2023,"We will actively position Vanke’s links with nature, refer to TNFD and other methods to identify and assess our dependencies, impacts, risks and opportunities related to nature, and promote Vanke to: 1) Drive business development in an eco-friendly manner; 2) Advance the sustainable use and conservation of natural resources through measures such as promoting housing industrialisation and enhancing the application of renewable energy sources; 3) Leverage Vanke’s influence to boost the concept of biodiversity conservation to the public.",5,"This statement outlines a detailed plan or roadmap for Vanke's approach to environmental sustainability, including specific actions and strategies.",,
China_Vanke,2023,"In addition, we have set a number of metrics and targets for 11 environmental issues, including greenhouse gas emissions, energy efficiency improvement, water resources management, and waste management, and have been tracking the progress of annual targets.",3,This statement indicates that specific numeric targets have been set for various environmental issues.,,
China_Vanke,2023,We incorporated all biodiversity factors into our procurement procedure in 2023.,,,3,"This statement acknowledges progress or achievement of a past commitment, specifically the incorporation of biodiversity factors into procurement procedures."
China_Vanke,2023,Vanke and Shanghai Urban Regeneration Institute (“SURI”) jointly establish the “SURI Carbon Neutrality Working Committee”,4,This statement indicates a commitment to achieving carbon neutrality through the establishment of a dedicated working committee.,,
China_Vanke,2023,"We have completed ledger statistics of biodiversity conservation, such as soil restoration and water body restoration. In the next step, after building a more complete database and as appropriate, we will set and disclose natural environment-related improvement targets according to the requirements of the Board of Directors.",3,This statement indicates a commitment to setting specific numeric targets for natural environment-related improvements.,,
China_Vanke,2023,"Vanke actively practices its commitment to green and sustainable development. We recognise the impacts of climate change on the global environment and society, and we are taking active and practical actions, implementing effective projects to demonstrate our results and explorations in low-carbon development and carbon-neutral communities.",2,"This statement shows a high-level commitment to green and sustainable development, including low-carbon development and carbon-neutral communities.",,
China_Vanke,2023,the Management of Greenhouse Gas Emission Reporting of Power Generation Enterprises from 2023 to 2025,2,This statement refers to a high-level commitment to manage greenhouse gas emissions in the future.,,
China_Vanke,2023,emission factor of power grid in China in 2012 released by the National Centre for Climate Change Strategy and International Cooperation (NCSC),,,2,"This statement refers to a past commitment, but the status of its achievement is unknown."
China_Vanke,2023,"The total energy consumption is converted into standard coal according to Standard GB/T 2589-2020, General Rules for Comprehensive Energy Consumption Calculation.",2,This statement refers to a high-level commitment to convert total energy consumption into standard coal for calculation purposes.,,
China_Vanke,2023,Description of emissions target(s) set and steps taken to achieve them.,5,This statement refers to a detailed plan or roadmap for achieving emissions targets.,,
China_Vanke,2023,"Description of how hazardous and non-hazardous wastes are handled, and a description of reduction target(s) set and steps taken to achieve them.",5,This statement refers to a detailed plan or roadmap for handling hazardous and non-hazardous wastes and achieving reduction targets.,,
China_Vanke,2023,Policies on minimising the issuer’s significant impacts on the environment and natural resources.,2,"This statement refers to a high-level commitment to minimize environmental impacts, but does not provide specific targets or plans.",,
China_Vanke,2023,Description of the significant impacts of activities on the environment and natural resources and the actions taken to manage them.,5,This statement refers to a detailed plan or roadmap for managing the issuer's environmental impacts.,,
China_Vanke,2023,"Policies on identification and mitigation to significant climate-related issues which have impacted, and those which may impact, the issuer.",2,"This statement refers to a high-level commitment to identify and mitigate climate-related issues, but does not provide specific targets or plans.",,
China_Vanke,2023,"Description of the significant climate-related issues that have impacted and are likely to impact the Issuer, and the actions taken to manage them.",5,This statement refers to a detailed plan or roadmap for managing the issuer's climate-related issues.,,
China_Vanke,2023,Description of how building energy management considerations are integrated into property investment analysis and operational strategy.,5,This statement refers to a detailed plan or roadmap for integrating energy management considerations into the issuer's operations.,,
China_Vanke,2023,Description of water management risks and discussion of strategies and practices to mitigate those risks,5,This statement refers to a detailed plan or roadmap for managing the issuer's water-related risks.,,
China_Vanke,2023,"Description of climate change risk exposure analysis, degree of systematic portfolio exposure, and strategies for mitigating risks",5,This statement refers to a detailed plan or roadmap for managing the issuer's climate-related risks.,,
